Mod:Item:MetaData, Localized Name
cyclicmagic:apple, Apple Sprout
cyclicmagic:beacon_redstone, Empty Beacon
cyclicmagic:sprinkler, Sprinkler
cyclicmagic:block_forester, Forester
cyclicmagic:auto_packager, Packager
cyclicmagic:block_miner, Block Miner
cyclicmagic:block_hydrator, Hydrator
cyclicmagic:block_anvil_magma, Magma Anvil
cyclicmagic:block_anvil, Powered Diamond Anvil
cyclicmagic:harvester_block, Harvester
cyclicmagic:xpjuice, Experience
cyclicmagic:block_enchanter, Enchanter
cyclicmagic:exp_pylon, Experience Pylon
cyclicmagic:builder_block, Structure Builder
cyclicmagic:uncrafting_block, Uncrafting Grinder
cyclicmagic:block_miner_smart, Controlled Miner
cyclicmagic:placer_block, Block Placer
cyclicmagic:password_block, Password Trigger
cyclicmagic:block_user, Automated User
cyclicmagic:battery_infinite, Infinite Battery
cyclicmagic:battery, Battery
cyclicmagic:trash, Trash Void
cyclicmagic:block_workbench, Workbench
cyclicmagic:block_screen, Text Projector
cyclicmagic:screen_target, Sensor Display
cyclicmagic:glass_strong, Tempered Glass
cyclicmagic:block_soundproofing, Soundproofing
cyclicmagic:auto_crafter, Auto Crafter
cyclicmagic:entity_detector, Entity Detector
cyclicmagic:fan, Fan
cyclicmagic:block_shears, Shearing Block
cyclicmagic:block_fishing, Automatic Fishing Net
cyclicmagic:block_disenchanter, Unchant Pylon
cyclicmagic:block_storeempty, Fluid Storage Tank
cyclicmagic:laser, Laser Cell
cyclicmagic:sound_player, SFX Block
cyclicmagic:dice, Dice
cyclicmagic:imbuer, Imbue Station
cyclicmagic:void_anvil, Void Anvil
cyclicmagic:dropper_exact, Precise Dropper
cyclicmagic:fluid_placer, Fluid Placer
cyclicmagic:water_candle, Water Candle
refinedstorage:controller:0, Controller
refinedstorage:controller:0, Controller
refinedstorage:controller:1, Creative Controller
refinedstorage:grid:0, Grid
refinedstorage:grid:1, Crafting Grid
refinedstorage:grid:2, Pattern Grid
refinedstorage:grid:3, Fluid Grid
refinedstorage:portable_grid:0, Portable Grid
refinedstorage:portable_grid:0, Portable Grid
refinedstorage:portable_grid:1, Creative Portable Grid
refinedstorage:crafting_monitor, Crafting Monitor
refinedstorage:storage_monitor, Storage Monitor
refinedstorage:security_manager, Security Manager
refinedstorage:crafter, Crafter
refinedstorage:disk_drive, Disk Drive
refinedstorage:storage:0, 1k Storage Block
refinedstorage:storage:1, 4k Storage Block
refinedstorage:storage:2, 16k Storage Block
refinedstorage:storage:3, 64k Storage Block
refinedstorage:storage:4, Creative Storage Block
refinedstorage:fluid_storage:0, 64k Fluid Storage Block
refinedstorage:fluid_storage:1, 256k Fluid Storage Block
refinedstorage:fluid_storage:2, 1024k Fluid Storage Block
refinedstorage:fluid_storage:3, 4096k Fluid Storage Block
refinedstorage:fluid_storage:4, Creative Fluid Storage Block
refinedstorage:cable, Cable
refinedstorage:importer, Importer
refinedstorage:exporter, Exporter
refinedstorage:external_storage, External Storage
refinedstorage:constructor, Constructor
refinedstorage:destructor, Destructor
refinedstorage:reader, Reader
refinedstorage:writer, Writer
refinedstorage:detector, Detector
refinedstorage:relay, Relay
refinedstorage:interface, Interface
refinedstorage:fluid_interface, Fluid Interface
refinedstorage:wireless_transmitter, Wireless Transmitter
refinedstorage:machine_casing, Machine Casing
refinedstorage:quartz_enriched_iron_block, Block of Quartz Enriched Iron
refinedstorage:network_transmitter, Network Transmitter
refinedstorage:network_receiver, Network Receiver
refinedstorage:disk_manipulator, Disk Manipulator
refinedstorage:crafter_manager, Crafter Manager
refinedstorage:quartz_enriched_iron, Quartz Enriched Iron
refinedstorage:processor_binding, Processor Binding
refinedstorage:cutting_tool, Cutting Tool
refinedstorage:storage_disk:0, 1k Storage Disk
refinedstorage:storage_disk:1, 4k Storage Disk
refinedstorage:storage_disk:2, 16k Storage Disk
refinedstorage:storage_disk:3, 64k Storage Disk
refinedstorage:storage_disk:4, Creative Storage Disk
refinedstorage:fluid_storage_disk:0, 64k Fluid Storage Disk
refinedstorage:fluid_storage_disk:1, 256k Fluid Storage Disk
refinedstorage:fluid_storage_disk:2, 1024k Fluid Storage Disk
refinedstorage:fluid_storage_disk:3, 4096k Fluid Storage Disk
refinedstorage:fluid_storage_disk:4, Creative Fluid Storage Disk
refinedstorage:storage_housing, Storage Housing
refinedstorage:pattern, Pattern
refinedstorage:storage_part:0, 1k Storage Part
refinedstorage:storage_part:1, 4k Storage Part
refinedstorage:storage_part:2, 16k Storage Part
refinedstorage:storage_part:3, 64k Storage Part
refinedstorage:fluid_storage_part:0, 64k Fluid Storage Part
refinedstorage:fluid_storage_part:1, 256k Fluid Storage Part
refinedstorage:fluid_storage_part:2, 1024k Fluid Storage Part
refinedstorage:fluid_storage_part:3, 4096k Fluid Storage Part
refinedstorage:wireless_grid:0, Wireless Grid
refinedstorage:wireless_grid:0, Wireless Grid
refinedstorage:wireless_grid:1, Creative Wireless Grid
refinedstorage:wireless_fluid_grid:0, Wireless Fluid Grid
refinedstorage:wireless_fluid_grid:0, Wireless Fluid Grid
refinedstorage:wireless_fluid_grid:1, Creative Wireless Fluid Grid
refinedstorage:wireless_crafting_monitor:0, Wireless Crafting Monitor
refinedstorage:wireless_crafting_monitor:0, Wireless Crafting Monitor
refinedstorage:wireless_crafting_monitor:1, Creative Wireless Crafting Monitor
refinedstorage:processor:0, Raw Basic Processor
refinedstorage:processor:1, Raw Improved Processor
refinedstorage:processor:2, Raw Advanced Processor
refinedstorage:processor:3, Basic Processor
refinedstorage:processor:4, Improved Processor
refinedstorage:processor:5, Advanced Processor
refinedstorage:core:0, Construction Core
refinedstorage:core:1, Destruction Core
refinedstorage:silicon, Silicon
refinedstorage:upgrade:0, Upgrade
refinedstorage:upgrade:1, Range Upgrade
refinedstorage:upgrade:2, Speed Upgrade
refinedstorage:upgrade:3, Crafting Upgrade
refinedstorage:upgrade:4, Stack Upgrade
refinedstorage:upgrade:6, Silk Touch Upgrade
refinedstorage:upgrade:7, Fortune Upgrade
refinedstorage:upgrade:8, Fortune Upgrade
refinedstorage:upgrade:9, Fortune Upgrade
refinedstorage:filter, Filter
refinedstorage:network_card, Network Card
refinedstorage:security_card, Security Card
refinedstorage:cover, Cover
refinedstorage:hollow_cover, Hollow Cover
refinedstorage:wrench, Wrench
ichunutil:compact_porkchop, Compact Raw Porkchop
industrialforegoing:petrified_fuel_generator, Petrified Fuel Generator
industrialforegoing:enchantment_refiner, Enchantment Sorter
industrialforegoing:enchantment_extractor, Enchantment Extractor
industrialforegoing:enchantment_aplicator, Enchantment Applicator
industrialforegoing:mob_relocator, Mob Crusher
industrialforegoing:potion_enervator, Potion Brewer
industrialforegoing:animal_independence_selector, Animal Baby Separator
industrialforegoing:animal_stock_increaser, Animal Feeder
industrialforegoing:crop_sower, Plant Sower
industrialforegoing:crop_enrich_material_injector, Plant Fertilizer
industrialforegoing:crop_recolector, Plant Gatherer
industrialforegoing:black_hole_unit, Black Hole Unit
industrialforegoing:water_condensator, Water Condensator
industrialforegoing:water_resources_collector, Resources Fisher
industrialforegoing:animal_resource_harvester, Animal Rancher
industrialforegoing:mob_slaughter_factory, Mob Slaughter Factory
industrialforegoing:mob_duplicator, Mob Duplicator
industrialforegoing:block_destroyer, Block Breaker
industrialforegoing:block_placer, Block Placer
industrialforegoing:tree_fluid_extractor, Tree Fluid Extractor
industrialforegoing:latex_processing_unit, Latex Processing Unit
industrialforegoing:sewage_composter_solidifier, Sewage Composter
industrialforegoing:animal_byproduct_recolector, Animal Sewer
industrialforegoing:sludge_refiner, Sludge Refiner
industrialforegoing:mob_detector, Mob Detector
industrialforegoing:lava_fabricator, Lava Fabricator
industrialforegoing:bioreactor, Bioreactor
industrialforegoing:biofuel_generator, Biofuel Generator
industrialforegoing:laser_base, Laser Base
industrialforegoing:laser_drill, Laser Drill
industrialforegoing:ore_processor, Ore Processor
industrialforegoing:black_hole_controller, Black Hole Controller (DEPRECATED)
industrialforegoing:black_hole_controller_reworked, Black Hole Controller v2.0
industrialforegoing:dye_mixer, Dye Mixer
industrialforegoing:enchantment_invoker, Enchantment Factory
industrialforegoing:spores_recreator, Spores Recreator
industrialforegoing:animal_growth_increaser, Animal Grower
industrialforegoing:material_stonework_factory, Material StoneWork Factory
industrialforegoing:black_hole_tank, Black Hole Tank
industrialforegoing:resourceful_furnace, Resourceful Furnace
industrialforegoing:villager_trade_exchanger, Villager Trade Exchanger
industrialforegoing:energy_field_provider, Energy Field Provider
industrialforegoing:oredictionary_converter, Ore Dictionary Converter
industrialforegoing:protein_reactor, Protein Reactor
industrialforegoing:protein_generator, Protein Generator
industrialforegoing:hydrator, Hydrator
industrialforegoing:wither_builder, Wither Builder
industrialforegoing:fluid_pump, Fluid Pump
industrialforegoing:fluid_crafter, Fluid Crafter
industrialforegoing:plant_interactor, Plant Interactor
industrialforegoing:item_splitter, Item Splitter
industrialforegoing:fluiddictionary_converter, Fluid Dictionary Converter
industrialforegoing:froster, Froster
industrialforegoing:ore_washer, Washing Factory
industrialforegoing:ore_fermenter, Fermentation Station
industrialforegoing:ore_sieve, Fluid Sieving Machine
industrialforegoing:pitiful_fuel_generator, Pitiful Fuel Generator
industrialforegoing:tinydryrubber, Tiny Dry Rubber
industrialforegoing:dryrubber, Dry Rubber
industrialforegoing:plastic, Plastic
industrialforegoing:fertilizer, Fertilizer
industrialforegoing:meat_feeder, Meat Feeder
industrialforegoing:mob_imprisonment_tool, Mob Imprisonment Tool
industrialforegoing:laser_lens:0, Branco§r Laser Lens
industrialforegoing:laser_lens:1, Laranja§r Laser Lens
industrialforegoing:laser_lens:2, Magenta§r Laser Lens
industrialforegoing:laser_lens:3, Azul-Claro§r Laser Lens
industrialforegoing:laser_lens:4, Amarelo§r Laser Lens
industrialforegoing:laser_lens:5, Verde-Lima§r Laser Lens
industrialforegoing:laser_lens:6, Rosa§r Laser Lens
industrialforegoing:laser_lens:7, Cinzento§r Laser Lens
industrialforegoing:laser_lens:8, Cinzento-Claro§r Laser Lens
industrialforegoing:laser_lens:9, Azul-Ciano§r Laser Lens
industrialforegoing:laser_lens:10, Roxo§r Laser Lens
industrialforegoing:laser_lens:11, Azul§r Laser Lens
industrialforegoing:laser_lens:12, Castanho§r Laser Lens
industrialforegoing:laser_lens:13, Verde§r Laser Lens
industrialforegoing:laser_lens:14, Vermelho§r Laser Lens
industrialforegoing:laser_lens:15, Preto§r Laser Lens
industrialforegoing:laser_lens_inverted:0, Branco§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:1, Laranja§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:2, Magenta§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:3, Azul-Claro§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:4, Amarelo§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:5, Verde-Lima§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:6, Rosa§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:7, Cinzento§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:8, Cinzento-Claro§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:9, Azul-Ciano§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:10, Roxo§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:11, Azul§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:12, Castanho§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:13, Verde§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:14, Vermelho§r Laser Lens (Inverted)
industrialforegoing:laser_lens_inverted:15, Preto§r Laser Lens (Inverted)
industrialforegoing:straw, Straw
industrialforegoing:conveyor_upgrade:0, Extraction Conveyor Upgrade
industrialforegoing:conveyor_upgrade:1, Insertion Conveyor Upgrade
industrialforegoing:conveyor_upgrade:2, Detection Conveyor Upgrade
industrialforegoing:conveyor_upgrade:3, Bouncing Conveyor Upgrade
industrialforegoing:conveyor_upgrade:4, Dropping Conveyor Upgrade
industrialforegoing:conveyor_upgrade:5, Blinking Conveyor Upgrade
industrialforegoing:conveyor_upgrade:6, Splitting Conveyor Upgrade
industrialforegoing:pink_slime, Pink Slime
industrialforegoing:book_manual, Industrial Foregoing's Manual
industrialforegoing:pink_slime_ingot, Pink Slime Ingot
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:adult_filter, Adult Filter
industrialforegoing:range_addon:0, Range Addon
industrialforegoing:range_addon:1, Range Addon
industrialforegoing:range_addon:2, Range Addon
industrialforegoing:range_addon:3, Range Addon
industrialforegoing:range_addon:4, Range Addon
industrialforegoing:range_addon:5, Range Addon
industrialforegoing:range_addon:6, Range Addon
industrialforegoing:range_addon:7, Range Addon
industrialforegoing:range_addon:8, Range Addon
industrialforegoing:range_addon:9, Range Addon
industrialforegoing:range_addon:10, Range Addon
industrialforegoing:range_addon:11, Range Addon
industrialforegoing:energy_field_addon, Energy Field Addon
industrialforegoing:leaf_shearing, Leaf Shearing Addon
industrialforegoing:itemstack_transfer_addon_pull:0, Itemstack Transfer Addon (Pull/Down)
industrialforegoing:itemstack_transfer_addon_push:0, Itemstack Transfer Addon (Push/Down)
industrialforegoing:fluid_transfer_addon_pull:0, Fluid Transfer Addon (Pull/Down)
industrialforegoing:fluid_transfer_addon_push:0, Fluid Transfer Addon (Push/Down)
industrialforegoing:fortune_addon, Fortune Addon
industrialforegoing:artificial_dye:0, Branco§r Artificial Dye
industrialforegoing:artificial_dye:1, Laranja§r Artificial Dye
industrialforegoing:artificial_dye:2, Magenta§r Artificial Dye
industrialforegoing:artificial_dye:3, Azul-Claro§r Artificial Dye
industrialforegoing:artificial_dye:4, Amarelo§r Artificial Dye
industrialforegoing:artificial_dye:5, Verde-Lima§r Artificial Dye
industrialforegoing:artificial_dye:6, Rosa§r Artificial Dye
industrialforegoing:artificial_dye:7, Cinzento§r Artificial Dye
industrialforegoing:artificial_dye:8, Cinzento-Claro§r Artificial Dye
industrialforegoing:artificial_dye:9, Azul-Ciano§r Artificial Dye
industrialforegoing:artificial_dye:10, Roxo§r Artificial Dye
industrialforegoing:artificial_dye:11, Azul§r Artificial Dye
industrialforegoing:artificial_dye:12, Castanho§r Artificial Dye
industrialforegoing:artificial_dye:13, Verde§r Artificial Dye
industrialforegoing:artificial_dye:14, Vermelho§r Artificial Dye
industrialforegoing:artificial_dye:15, Preto§r Artificial Dye
industrialforegoing:conveyor:0, Branco§r Conveyor Belt
industrialforegoing:conveyor:1, Laranja§r Conveyor Belt
industrialforegoing:conveyor:2, Magenta§r Conveyor Belt
industrialforegoing:conveyor:3, Azul-Claro§r Conveyor Belt
industrialforegoing:conveyor:4, Amarelo§r Conveyor Belt
industrialforegoing:conveyor:5, Verde-Lima§r Conveyor Belt
industrialforegoing:conveyor:6, Rosa§r Conveyor Belt
industrialforegoing:conveyor:7, Cinzento§r Conveyor Belt
industrialforegoing:conveyor:8, Cinzento-Claro§r Conveyor Belt
industrialforegoing:conveyor:9, Azul-Ciano§r Conveyor Belt
industrialforegoing:conveyor:10, Roxo§r Conveyor Belt
industrialforegoing:conveyor:11, Azul§r Conveyor Belt
industrialforegoing:conveyor:12, Castanho§r Conveyor Belt
industrialforegoing:conveyor:13, Verde§r Conveyor Belt
industrialforegoing:conveyor:14, Vermelho§r Conveyor Belt
industrialforegoing:conveyor:15, Preto§r Conveyor Belt
industrialforegoing:black_hole_label, Black Hole Label
rftools:smartwrench, Smart Wrench
rftools:rftools_manual, RFTools Manual
rftools:rftools_shape_manual, RFTools Shape Manual
rftools:dimensional_shard, Dimensional Shard
rftools:shard_wand, Shard Wand
rftools:infused_diamond, Infused Diamond
rftools:infused_enderpearl, Infused Enderpearl
rftools:syringe, {dino} Syringe
rftools:peace_essence, Peace Essence
rftools:developers_delight, Developers Delight
rftools:network_monitor, RF Network Monitor
rftools:modifier_module, Modifier
rftools:storage_module_tablet, Storage Tablet
rftools:storage_module:0, Tier 1 Storage Module
rftools:storage_module:1, Tier 2 Storage Module
rftools:storage_module:2, Tier 3 Storage Module
rftools:storage_module:6, Remote Storage Module
rftools:oredict_module, Ore Dictionary Type Module
rftools:generic_module, Generic Type Module
rftools:filter_module, Filter Module
rftools:teleport_probe, Teleporter Probe
rftools:charged_porter, Charged Porter
rftools:advanced_charged_porter, Advanced Charged Porter
rftools:text_module, Text Screen Module
rftools:inventory_module, Inventory Screen Module
rftools:inventoryplus_module, Inventory Plus Screen Module
rftools:energy_module, Energy Screen Module
rftools:energyplus_module, Energy Plus Screen Module
rftools:clock_module, Clock Screen Module
rftools:fluid_module, Fluid Screen Module
rftools:fluidplus_module, Fluid Plus Screen Module
rftools:machineinformation_module, Machine Information Screen Module
rftools:computer_module, Computer Screen Module
rftools:button_module, Button Screen Module
rftools:elevator_button_module, Elevator Button Screen Module
rftools:redstone_module, Redstone Screen Module
rftools:counter_module, Counter Screen Module
rftools:counterplus_module, Counter Plus Screen Module
rftools:storage_control_module, Storage Control Screen Module
rftools:dump_module, Dump Screen Module
rftools:space_chamber_card, Space Chamber Card
rftools:shape_card:0, Shape Card
rftools:shape_card:1, Shape Card (Void)
rftools:shape_card:2, Shape Card (Quarry)
rftools:shape_card:3, Shape Card (Silk Quarry)
rftools:shape_card:4, Shape Card (Fortune Quarry)
rftools:shape_card:5, Shape Card (Clearing Quarry)
rftools:shape_card:6, Shape Card (Clearing Silk Quarry)
rftools:shape_card:7, Shape Card (Clearing Fortune Quarry)
rftools:shape_card:8, Shape Card (Pump)
rftools:shape_card:9, Shape Card (Clearing Pump)
rftools:shape_card:10, Shape Card (Placing Liquids)
rftools:powercell_card, Powercell Card
rftools:regeneration_module, Regeneration Environmental Module
rftools:regenerationplus_module, Regeneration Plus Environmental Module
rftools:speed_module, Speed Environmental Module
rftools:speedplus_module, Speed Plus Environmental Module
rftools:haste_module, Haste Environmental Module
rftools:hasteplus_module, Haste Plus Environmental Module
rftools:saturation_module, Saturation Environmental Module
rftools:saturationplus_module, Saturation Plus Environmental Module
rftools:featherfalling_module, Feather Falling Environmental Module
rftools:featherfallingplus_module, Feather Falling Plus Environmental Module
rftools:flight_module, Flight Environmental Module
rftools:peaceful_module, Peaceful Environmental Module
rftools:waterbreathing_module, Water Breathing Environmental Module
rftools:nightvision_module, Night Vision Environmental Module
rftools:blindness_module, Blindness Environmental Module
rftools:weakness_module, Weakness Environmental Module
rftools:poison_module, Poison Environmental Module
